date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:49:39	4799/4799	---M--	200	added ('OK')	image/png	etag:%225f527dd9-12bf%22	https://miraclestudio.design/html/deliciousa-html/assets/images/logo/footer-logo10.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/logo/footer-logo10.png	(from https://miraclestudio.design/html/deliciousa-html/index08.html)
11:49:40	10538/10538	---MCZ	200	added ('OK')	text/css	etag:W/%225f527d7a-292a%22	https://miraclestudio.design/html/deliciousa-html/assets/css/color/color-nine.css	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/css/color/color-nine.css	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:40	218282/218282	---M--	200	added ('OK')	image/png	etag:%225f527de7-354aa%22	https://miraclestudio.design/html/deliciousa-html/assets/images/others/discount.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/others/discount.png	(from https://miraclestudio.design/html/deliciousa-html/index08.html)
11:49:41	8759/8759	---M--	200	added ('OK')	image/png	etag:%225f527ddd-2237%22	https://miraclestudio.design/html/deliciousa-html/assets/images/logo/logo13.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/logo/logo13.png	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:41	139164/139164	---M--	200	added ('OK')	image/jpeg	etag:%225f527d93-21f9c%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/food-bg-right.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/food-bg-right.jpg	(from https://miraclestudio.design/html/deliciousa-html/index08.html)
11:49:41	9142/9142	---M--	200	added ('OK')	image/png	etag:%225f527ded-23b6%22	https://miraclestudio.design/html/deliciousa-html/assets/images/others/sign1.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/others/sign1.png	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:42	24115/24115	---M--	200	added ('OK')	image/jpeg	etag:%225f527d7d-5e33%22	https://miraclestudio.design/html/deliciousa-html/assets/images/about/about3-1.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/about/about3-1.jpg	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:43	443567/443567	---M--	200	added ('OK')	image/jpeg	etag:%225f527dfe-6c4af%22	https://miraclestudio.design/html/deliciousa-html/assets/images/slider/slider6.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/slider/slider6.jpg	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:44	142595/142595	---M--	200	added ('OK')	image/jpeg	etag:%225f527d7e-22d03%22	https://miraclestudio.design/html/deliciousa-html/assets/images/about/about3-2.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/about/about3-2.jpg	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:44	52075/52075	---M--	200	added ('OK')	image/jpeg	etag:%225f527d7e-cb6b%22	https://miraclestudio.design/html/deliciousa-html/assets/images/about/about3-3.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/about/about3-3.jpg	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:45	26733/26733	---M--	200	added ('OK')	image/png	etag:%225f527e5d-686d%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/product/product1.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/product/product1.png	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:45	26270/26270	---M--	200	added ('OK')	image/png	etag:%225f527e5d-669e%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/product/product3.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/product/product3.png	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:45	24607/24607	---M--	200	added ('OK')	image/png	etag:%225f527e5d-601f%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/product/product2.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/product/product2.png	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:45	243905/243905	---M--	200	added ('OK')	image/jpeg	etag:%225f527db3-3b8c1%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/services-bg.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/services-bg.jpg	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:46	23472/23472	---M--	200	added ('OK')	image/png	etag:%225f527e5e-5bb0%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/product/product4.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/product/product4.png	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:47	92135/92135	---M--	200	added ('OK')	image/jpeg	etag:%225f527e2b-167e7%22	https://miraclestudio.design/html/deliciousa-html/assets/images/featured/element/1.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/featured/element/1.jpg	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:48	148847/148847	---M--	200	added ('OK')	image/png	etag:%225f527e2c-2456f%22	https://miraclestudio.design/html/deliciousa-html/assets/images/featured/element/f-pattent2.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/featured/element/f-pattent2.png	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:48	107997/107997	---M--	200	added ('OK')	image/png	etag:%225f527e2c-1a5dd%22	https://miraclestudio.design/html/deliciousa-html/assets/images/featured/element/f-pattent1.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/featured/element/f-pattent1.png	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:48	68768/68768	---M--	200	added ('OK')	image/jpeg	etag:%225f527e2c-10ca0%22	https://miraclestudio.design/html/deliciousa-html/assets/images/featured/element/3.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/featured/element/3.jpg	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:48	78161/78161	---M--	200	added ('OK')	image/jpeg	etag:%225f527e2b-13151%22	https://miraclestudio.design/html/deliciousa-html/assets/images/featured/element/2.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/featured/element/2.jpg	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:49	38827/38827	---M--	200	added ('OK')	image/png	etag:%225f527dba-97ab%22	https://miraclestudio.design/html/deliciousa-html/assets/images/element/coffee1.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/element/coffee1.png	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:49	31249/31249	---M--	200	added ('OK')	image/png	etag:%225f527dba-7a11%22	https://miraclestudio.design/html/deliciousa-html/assets/images/element/coffee2.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/element/coffee2.png	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:50	6102/6102	---M--	200	added ('OK')	image/png	etag:%225f527e30-17d6%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/coffee/1.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/coffee/1.png	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:50	7559/7559	---M--	200	added ('OK')	image/png	etag:%225f527e30-1d87%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/coffee/2.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/coffee/2.png	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:51	6163/6163	---M--	200	added ('OK')	image/png	etag:%225f527e30-1813%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/coffee/3.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/coffee/3.png	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:51	7956/7956	---M--	200	added ('OK')	image/png	etag:%225f527e30-1f14%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/coffee/4.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/coffee/4.png	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:51	6853/6853	---M--	200	added ('OK')	image/png	etag:%225f527e31-1ac5%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/coffee/5.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/coffee/5.png	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:52	6280/6280	---M--	200	added ('OK')	image/png	etag:%225f527e31-1888%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/coffee/6.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/coffee/6.png	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:52	7932/7932	---M--	200	added ('OK')	image/png	etag:%225f527e31-1efc%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/coffee/7.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/coffee/7.png	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:53	7557/7557	---M--	200	added ('OK')	image/png	etag:%225f527e31-1d85%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/coffee/8.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/coffee/8.png	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:55	60369/60369	---M--	200	added ('OK')	image/jpeg	etag:%225f527d9c-ebd1%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/footer-bg4.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/footer-bg4.jpg	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:56	8759/8759	---M--	200	added ('OK')	image/png	etag:%225f527ddc-2237%22	https://miraclestudio.design/html/deliciousa-html/assets/images/logo/footer-logo7.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/logo/footer-logo7.png	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:56	106682/106682	---M--	200	added ('OK')	image/png	etag:%225f527dbb-1a0ba%22	https://miraclestudio.design/html/deliciousa-html/assets/images/element/element-footer.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/element/element-footer.png	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:56	3120/3120	---M--	200	added ('OK')	image/png	etag:%225f527ddd-c30%22	https://miraclestudio.design/html/deliciousa-html/assets/images/logo/logo16.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/logo/logo16.png	(from https://miraclestudio.design/html/deliciousa-html/index10.html)
11:49:58	424790/424790	---M--	200	added ('OK')	image/jpeg	etag:%225f527d89-67b56%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/bg-pattent2.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/bg-pattent2.jpg	(from https://miraclestudio.design/html/deliciousa-html/index10.html)
11:49:58	55103/55103	---M--	200	added ('OK')	image/jpeg	etag:%225f527def-d73f%22	https://miraclestudio.design/html/deliciousa-html/assets/images/services/1.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/services/1.jpg	(from https://miraclestudio.design/html/deliciousa-html/index10.html)
11:49:58	29690/29690	---M--	200	added ('OK')	image/jpeg	etag:%225f527def-73fa%22	https://miraclestudio.design/html/deliciousa-html/assets/images/services/2.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/services/2.jpg	(from https://miraclestudio.design/html/deliciousa-html/index10.html)
11:49:59	43416/43416	---M--	200	added ('OK')	image/jpeg	etag:%225f527def-a998%22	https://miraclestudio.design/html/deliciousa-html/assets/images/services/3.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/services/3.jpg	(from https://miraclestudio.design/html/deliciousa-html/index10.html)
11:49:59	412646/412646	---M--	200	added ('OK')	image/jpeg	etag:%225f527db6-64be6%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/testimonail-bg2.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/testimonail-bg2.jpg	(from https://miraclestudio.design/html/deliciousa-html/index09.html)
11:49:59	150812/150812	---M--	200	added ('OK')	image/png	etag:%225f527dd2-24d1c%22	https://miraclestudio.design/html/deliciousa-html/assets/images/home/home-chocolate.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/home/home-chocolate.png	(from https://miraclestudio.design/html/deliciousa-html/index10.html)
11:49:59	70928/70928	---M--	200	added ('OK')	image/jpeg	etag:%225f527df0-11510%22	https://miraclestudio.design/html/deliciousa-html/assets/images/services/4.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/services/4.jpg	(from https://miraclestudio.design/html/deliciousa-html/index10.html)
11:50:00	25213/25213	---M--	200	added ('OK')	image/png	etag:%225f527e8e-627d%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/product/four/product1.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/product/four/product1.png	(from https://miraclestudio.design/html/deliciousa-html/index10.html)
11:50:01	19447/19447	---M--	200	added ('OK')	image/png	etag:%225f527e8e-4bf7%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/product/four/product2.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/product/four/product2.png	(from https://miraclestudio.design/html/deliciousa-html/index10.html)
11:50:01	23154/23154	---M--	200	added ('OK')	image/png	etag:%225f527e8e-5a72%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/product/four/product3.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/product/four/product3.png	(from https://miraclestudio.design/html/deliciousa-html/index10.html)
11:50:01	306719/306719	---M--	200	added ('OK')	image/jpeg	etag:%225f527d86-4ae1f%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/about-bg.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/about-bg.jpg	(from https://miraclestudio.design/html/deliciousa-html/index10.html)
11:50:02	27452/27452	---M--	200	added ('OK')	image/png	etag:%225f527e8e-6b3c%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/product/four/product4.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/product/four/product4.png	(from https://miraclestudio.design/html/deliciousa-html/index10.html)
11:50:03	147211/147211	---M--	200	added ('OK')	image/jpeg	etag:%225f527d9c-23f0b%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/gift-bg.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/gift-bg.jpg	(from https://miraclestudio.design/html/deliciousa-html/index10.html)
11:50:05	42048/42048	---M--	200	added ('OK')	image/jpeg	etag:%225f527dc5-a440%22	https://miraclestudio.design/html/deliciousa-html/assets/images/event/event1.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/event/event1.jpg	(from https://miraclestudio.design/html/deliciousa-html/index10.html)
11:50:05	93249/93249	---M--	200	added ('OK')	image/png	etag:%225f527dbe-16c41%22	https://miraclestudio.design/html/deliciousa-html/assets/images/element/element13.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/element/element13.png	(from https://miraclestudio.design/html/deliciousa-html/index10.html)
11:50:12	656500/656500	---M--	200	added ('OK')	image/png	etag:%225f527dea-a0474%22	https://miraclestudio.design/html/deliciousa-html/assets/images/others/gift.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/others/gift.png	(from https://miraclestudio.design/html/deliciousa-html/index10.html)
11:50:22	11792/11792	---M--	200	added ('OK')	image/jpeg	etag:%225f527d9c-2e10%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/footer-bg5.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/footer-bg5.jpg	(from https://miraclestudio.design/html/deliciousa-html/index10.html)
11:50:22	2714/2714	---M--	200	added ('OK')	image/png	etag:%225f527ddc-a9a%22	https://miraclestudio.design/html/deliciousa-html/assets/images/logo/footer-logo8.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/logo/footer-logo8.png	(from https://miraclestudio.design/html/deliciousa-html/index10.html)
11:50:23	78871/78871	---M--	200	added ('OK')	image/jpeg	etag:%225f527dc5-13417%22	https://miraclestudio.design/html/deliciousa-html/assets/images/event/event2.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/event/event2.jpg	(from https://miraclestudio.design/html/deliciousa-html/index10.html)
11:50:23	7826/7826	---M--	200	added ('OK')	image/png	etag:%225f527dd6-1e92%22	https://miraclestudio.design/html/deliciousa-html/assets/images/icon/payment.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/icon/payment.png	(from https://miraclestudio.design/html/deliciousa-html/index10.html)
11:50:23	1826/1826	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f527d65-722%22	https://miraclestudio.design/html/deliciousa-html/assets/js/maps3.js	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/js/maps3.js	(from https://miraclestudio.design/html/deliciousa-html/index10.html)
11:50:23	11243/11243	---MCZ	200	added ('OK')	text/css	etag:W/%225f527d79-2beb%22	https://miraclestudio.design/html/deliciousa-html/assets/css/color/color-eleven.css	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/css/color/color-eleven.css	(from https://miraclestudio.design/html/deliciousa-html/index11.html)
11:50:25	2072/2072	---M--	200	added ('OK')	image/png	etag:%225f527ddf-818%22	https://miraclestudio.design/html/deliciousa-html/assets/images/logo/logo8.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/logo/logo8.png	(from https://miraclestudio.design/html/deliciousa-html/index11.html)
11:50:25	11214/11214	---M--	200	added ('OK')	image/png	etag:%225f527dd8-2bce%22	https://miraclestudio.design/html/deliciousa-html/assets/images/logo/banner-logo2.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/logo/banner-logo2.png	(from https://miraclestudio.design/html/deliciousa-html/index11.html)
11:50:27	19344/19344	---M--	200	added ('OK')	image/png	etag:%225f527dc1-4b90%22	https://miraclestudio.design/html/deliciousa-html/assets/images/element/element5.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/element/element5.png	(from https://miraclestudio.design/html/deliciousa-html/index11.html)
11:50:27	221470/221470	---M--	200	added ('OK')	image/png	etag:%225f527d81-3611e%22	https://miraclestudio.design/html/deliciousa-html/assets/images/about/about7.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/about/about7.png	(from https://miraclestudio.design/html/deliciousa-html/index11.html)
11:50:29	58536/58536	---M--	200	added ('OK')	image/jpeg	etag:%225f527d92-e4a8%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/food-bg-left2.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/food-bg-left2.jpg	(from https://miraclestudio.design/html/deliciousa-html/index11.html)
11:50:29	387719/387719	---M--	200	added ('OK')	image/jpeg	etag:%225f527d9f-5ea87%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/hero-bg2.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/hero-bg2.jpg	(from https://miraclestudio.design/html/deliciousa-html/index11.html)
11:50:29	268310/268310	---M--	200	added ('OK')	image/jpeg	etag:%225f527d96-41816%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/food-menu-bg3.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/food-menu-bg3.jpg	(from https://miraclestudio.design/html/deliciousa-html/index11.html)
11:50:30	346985/346985	---M--	200	added ('OK')	image/png	etag:%225f527de9-54b69%22	https://miraclestudio.design/html/deliciousa-html/assets/images/others/foodmenu-right2.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/others/foodmenu-right2.png	(from https://miraclestudio.design/html/deliciousa-html/index11.html)
11:50:31	21147/21147	---M--	200	added ('OK')	image/png	etag:%225f527dc0-529b%22	https://miraclestudio.design/html/deliciousa-html/assets/images/element/element4.1.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/element/element4.1.png	(from https://miraclestudio.design/html/deliciousa-html/index11.html)
11:50:35	325545/325545	---M--	200	added ('OK')	image/jpeg	etag:%225f527db5-4f7a9%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/testimonail-bg1.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/testimonail-bg1.jpg	(from https://miraclestudio.design/html/deliciousa-html/index11.html)
11:50:36	35100/35100	---M--	200	added ('OK')	image/png	etag:%225f527dbb-891c%22	https://miraclestudio.design/html/deliciousa-html/assets/images/element/element-footer2.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/element/element-footer2.png	(from https://miraclestudio.design/html/deliciousa-html/index11.html)
11:50:36	2563/2563	---M--	200	added ('OK')	image/png	etag:%225f527ddc-a03%22	https://miraclestudio.design/html/deliciousa-html/assets/images/logo/footer-logo9.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/logo/footer-logo9.png	(from https://miraclestudio.design/html/deliciousa-html/index11.html)
11:50:36	13906/13906	---MCZ	200	added ('OK')	text/css	etag:W/%225f527d7b-3652%22	https://miraclestudio.design/html/deliciousa-html/assets/css/color/color-twelve.css	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/css/color/color-twelve.css	(from https://miraclestudio.design/html/deliciousa-html/index12.html)
11:50:37	7715/7715	---M--	200	added ('OK')	image/png	etag:%225f527ddd-1e23%22	https://miraclestudio.design/html/deliciousa-html/assets/images/logo/logo15.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/logo/logo15.png	(from https://miraclestudio.design/html/deliciousa-html/index12.html)
11:50:37	235277/235277	---M--	200	added ('OK')	image/jpeg	etag:%225f527da4-3970d%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/newsletter-bg1.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/newsletter-bg1.jpg	(from https://miraclestudio.design/html/deliciousa-html/index11.html)
11:50:38	16785/16785	---M--	200	added ('OK')	image/png	etag:%225f527df3-4191%22	https://miraclestudio.design/html/deliciousa-html/assets/images/shape/shape-top6.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/shape/shape-top6.png	(from https://miraclestudio.design/html/deliciousa-html/index12.html)
11:50:40	42854/42854	---M--	200	added ('OK')	image/png	etag:%225f527e2e-a766%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/burger/burger1.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/burger/burger1.png	(from https://miraclestudio.design/html/deliciousa-html/index12.html)
11:50:40	304755/304755	---M--	200	added ('OK')	image/png	etag:%225f527ded-4a673%22	https://miraclestudio.design/html/deliciousa-html/assets/images/others/res-right.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/others/res-right.png	(from https://miraclestudio.design/html/deliciousa-html/index11.html)
11:50:41	54189/54189	---M--	200	added ('OK')	image/png	etag:%225f527e2e-d3ad%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/burger/burger2.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/burger/burger2.png	(from https://miraclestudio.design/html/deliciousa-html/index12.html)
11:50:41	275464/275464	---M--	200	added ('OK')	image/jpeg	etag:%225f527da2-43408%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/hero-bg6.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/hero-bg6.jpg	(from https://miraclestudio.design/html/deliciousa-html/index12.html)
11:50:42	225705/225705	---M--	200	added ('OK')	image/png	etag:%225f527dd2-371a9%22	https://miraclestudio.design/html/deliciousa-html/assets/images/home/home-burger.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/home/home-burger.png	(from https://miraclestudio.design/html/deliciousa-html/index12.html)
11:50:43	51227/51227	---M--	200	added ('OK')	image/png	etag:%225f527e2f-c81b%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/burger/burger3.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/burger/burger3.png	(from https://miraclestudio.design/html/deliciousa-html/index12.html)
11:50:45	160588/160588	---M--	200	added ('OK')	image/jpeg	etag:%225f527d8b-2734c%22	https://miraclestudio.design/html/deliciousa-html/assets/images/bg/bg-pattent6.jpg	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/bg/bg-pattent6.jpg	(from https://miraclestudio.design/html/deliciousa-html/index12.html)
11:50:45	27340/27340	---M--	200	added ('OK')	image/png	etag:%225f527de2-6acc%22	https://miraclestudio.design/html/deliciousa-html/assets/images/others/burger-logo.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/others/burger-logo.png	(from https://miraclestudio.design/html/deliciousa-html/index12.html)
11:50:46	41012/41012	---M--	200	added ('OK')	image/png	etag:%225f527e5a-a034%22	https://miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/offer/1.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/foodmenu/offer/1.png	(from https://miraclestudio.design/html/deliciousa-html/index12.html)
11:50:47	180104/180104	---M--	200	added ('OK')	image/png	etag:%225f527de6-2bf88%22	https://miraclestudio.design/html/deliciousa-html/assets/images/others/flying-burger.png	C:/Users/HP/Desktop/website/silsil/miraclestudio.design/html/deliciousa-html/assets/images/others/flying-burger.png	(from https://miraclestudio.design/html/deliciousa-html/index12.html)
